"HolderAddress","Quantity","PendingBalanceUpdate"
"0xdcea8de93926405a9dcd7f5dd713567e554626ea","1","No"
"0xdd67447a9ce0a5147ce1dab8b6abf0dcd5270afb","1","No"
"0xde122a2c27635c0f8c1527f5df30759c895d33fb","1","No"
"0xde400dd0a06337d893341118a742d980af00c4cb","1","No"
"0xdecf4b112d4120b6998e5020a6b4819e490f7db6","1","No"
"0xdf779c6d82fdd6fb529e73e993e119e3c8d1f8cf","1","No"
"0xdf81ba22092c9e87be2be20059e9b2ed349ce17f","1","No"
"0xe17a802f39f9c7bca6fc93bc5d84f096a2e40138","1","No"
"0xe1a4d7b489b2d0f634be8a3be3bb06e27fcea89a","1","No"
"0xe1ecf8ef96a4a01e1cb713321564530dc3165a8c","1","No"
"0xe206c882acdd0503336d4bb62429a957ab6963a8","1","No"
"0xe234b1503613d9a4a5de318e91c7c45591fb02f3","1","No"
"0xe27a311ab12df25e2885e7bf51cd494a6488b380","1","No"
"0xe302603a2e9b1a2306537fdafcd967be98af9f5d","1","No"
"0xe3b658a6fd0400062b8808d3c042079243de5243","1","No"
"0xe3b72489968f11c15282514f33df24634440393f","1","No"
"0xe567d8c85058d700ea2e98dc20f7feb7ed5cbc26","1","No"
"0xe5e66d63f994d69a331fa5c62ab6b5aef14d4e5b","1","No"
"0xe65ef515adc3fd724c326adf8212b4284fd10137","1","No"
"0xe6da94f2e6e476d5aa802494d1420627295d1299","1","No"
"0xe6e51071f6cddb6419f81ef4e87b2c87fc251cc0","1","No"
"0xe74d3455244f749979c98b2bc5345610001b0eb3","1","No"
"0xe760d021077cd78bef46a5df4d3407dad0ad364a","1","No"
"0xe7a600d7a5f0fa20ca4406acbe172fd8b2abed62","1","No"
"0xe7bf8ab148d00d766cd3df06bc8c44bc50cf66eb","1","No"
"0xe7c32b77778f28a561b6a6d0f5f8bdd28178e1b2","1","No"
"0xe8ea4886fc6b793ee89ab956bd3bb7cdbdac8c94","1","No"
"0xe8fdd708f8ee2e57073537b0798419bb0a632ff6","1","No"
"0xea11ed6f0dfc3c4c448c9f8339315066af05a696","1","No"
"0xeaaa0b16b36ba68bab73e270b4e307e76e733bbd","1","No"
"0xead21833a7c137d525e127916832a529c41dfebb","1","No"
"0xeb09bb362247d83a95762e39c129d80ec32dd94c","1","No"
"0xec1eb7efc5b675b5d997b85c77a690f36288af62","1","No"
"0xec550c80e7567b1def9387df650243719df2d863","1","No"
"0xec7f66cd42286a5fc48e5b719035fee75181103d","1","No"
"0xec8287faef6cd7fc9887be6e40d6abc0ccb29d2f","1","No"
"0xecb8fc34f2434548a402fdad7cb93cbb0cc9ecbc","1","No"
"0xed058c76e19927391ead2f556b82e402faeac154","1","No"
"0xed3828e133cc61e5d62082a5dd503c27eadaf43c","1","No"
"0xedacc663c23ba31398550e17b1ccf47cd9da1888","1","No"
"0xedc556a9e4cced2804b62bb6752f04abee2bdd8b","1","No"
"0xedd24a124e1afbdf13e9e9dd8ccfd867488b804a","1","No"
"0xedd7258acfb1d3927fd5c77bf98d6194ad581183","1","No"
"0xee1f89545b8ee9a8d15c891eb6eee00c92ac249d","1","No"
"0xee355f5a154fe3d3727999520963a3276bf9a2b3","1","No"
"0xee35a7069c41a38aa1b90c155c4a5c36d2f4e162","1","No"
"0xee5468a14e8f655fb6e0297c46c8b968b45d377a","1","No"
"0xee5dc5d672d9c902b0b360315ff0e1a729f52a41","1","No"
"0xf00f2dc1dbc20d4b8c79a10fed0d4a83ed795881","1","No"
"0xf0517735ecc8abb7320950a43d9d15c07b690ae0","1","No"
"0xf0d32e9c491dc9256ab11b7e28501e154c4feefe","1","No"
"0xf17ba4419904600bb436fb5c905705bf48f25f6f","1","No"
"0xf1ea9b0a22ac3494cb74bbc1bb985cf3f091992b","1","No"
"0xf21d2a87d4c76247c8e9d593f8f71b1587f00fe1","1","No"
"0xf2611551f0dc1e584ffa4e5517ba8a45afb887bf","1","No"
"0xf30d0bef7dece028a98e7a1289f17546190d3104","1","No"
"0xf310618c1fab4727aa9707e186d5abde05032a7a","1","No"
"0xf32d3f38327d0836b456abfbb8ad2ee0543dea35","1","No"
"0xf3a7cc25b1961ecb6fbf76c62beff997431f49c6","1","No"
"0xf460b475db46c89afff56d081f5fa80547de9204","1","No"
"0xf4c95f88f06ee06d29ddce1e0aea779cfaac1cf2","1","No"
"0xf59321a7595753f3983f45d83156ec0ffd4ac1b9","1","No"
"0xf5dcd6850fe101b504a6568cb18897c9650495bd","1","No"
"0xf67dd2fe0a9c4357159f6164012a1b4464b4d630","1","No"
"0xf696f248ece1ae3d8a83eaaca9027e257551eaba","1","No"
"0xf77fbc1277438903edcbf8b5eee3b7a8bd1c1abc","1","No"
"0xf7f4b363212c8abe9f358b3492c2749edaa24235","1","No"
"0xf920e53786fcf31430256d0d5b16f9c2d8b56c9e","1","No"
"0xf9929d2e2d6ac591d48fae0c0e0e33ce40864b27","1","No"
"0xfa18169daed479e877a5e2033f754c94c42c5f03","1","No"
"0xfa336c62d378a82bfc150da3d87cb6600f177429","1","No"
"0xfa4839d8ed81be90be7bcd53b33f5f7d4c219f5f","1","No"
"0xfa544cd34b00f4f67cb18bd572d9b002d09981de","1","No"
"0xfa74b81c9116d179c279b6c255b8dcf4d8caf036","1","No"
"0xfa958f63756a1934f0f9ae358a77caf0c87ee738","1","No"
"0xfb25568dd38c341f3c4108ed2ce1499283b49c9e","1","No"
"0xfb3f0f4c23a5bc2d237eac3c0d1442f750b0696d","1","No"
"0xfba30c4a12ea4503919d09d533bcc1f3b211c404","1","No"
"0xfbf6aec6d687d313e1ff1187f53580dfffa4cb55","1","No"
"0xfc35978885943eaa546c4b24a0c5b985175d8ae7","1","No"
"0xfc3780bdaeb4c6188449fd767afd0da9554018d4","1","No"
"0xfe2cd171379139bc0d895da75464aef8460b3400","1","No"
