id,rand,name,description,external_url,background_color,back,background,clothes,ears,ears back,face,forehead,glasses,eyes,hair_color,hair,hair back,hair middle,hands,mask,mouth,special1,special2,special3,water,water back,water top
3965,0.2034285832,KMCXRP#3965,,,FFFFFF,None,Light Blue,purple Uniform 6,None,None,4,navy Gandamu,None,black Shaped,1,black Short,black Short,black Short,4 Grip,None,Smile,None,None,None,Green,Green,Green
3966,0.803886137,KMCXRP#3966,,,FFFFFF,None,Pink,blue greenJersey,None,None,4,None,None,marron Soft,40,marron Dango,marron Dango,marron Dango,4 Piece,None,Happy,None,None,None,Light Blue,Light Blue,Light Blue
3967,0.4424728371,KMCXRP#3967,,,FFFFFF,pink Gun,Orange,purple Uniform 3,None,None,1,yellow Zaku,Green AR Glasses,yellow Tiyellow,79,yellow Bob,yellow Bob,yellow Bob,1 Palm,None,Tired,None,None,None,Navy,Navy,Navy
3968,0.9168312246,KMCXRP#3968,,,FFFFFF,None,Green,light blue Uniform 9,None,None,5,None,blue green Cyber,brown Rounded,14,brown Braid,brown Braid,brown Braid,5 Piece,light blue Gas mask2,Happy,None,None,None,Blue,Blue,Blue
3969,0.4043484261,KMCXRP#3969,,,FFFFFF,red Gun,Yellow2,purple Uniform 8,navy jimu,navy jimu,2,orange Steampunk,None,red Drooping,66,red Bob perm,red Bob perm,red Bob perm,2 Ring,Green Zaku,Tired,None,None,None,Green,Green,Green
3970,0.8621454153,KMCXRP#3970,,,FFFFFF,blue Fish,Yellow2,green China,None,None,3,None,None,brown Quiet,14,brown Princess,brown Princess,brown Princess,3 Index finger,None,Serious,Tear,navy Hannya mask,Sun pink,Yellow,Yellow,Yellow
3971,0.2129100297,KMCXRP#3971,,,FFFFFF,pink Lightsaber,Green,yellow Sukajan,None,None,4,None,navy Karasu,red Quiet,66,red Long,red Long,red Long,4 Grip,light blue Zaku,Candy,None,None,None,Blue,Blue,Blue
3972,0.9860489803,KMCXRP#3972,,,FFFFFF,green Flower,Light Blue,pink T-shirt,None,None,4,None,None,red Rounded,66,red Bob,red Bob,red Bob,4 Grip,None,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
3973,0.1544362499,KMCXRP#3973,,,FFFFFF,None,Pink,light blue Uniform 1,blue green Karasu,blue green Karasu,1,None,yellow Gandamu,brown Round,14,brown Bob,brown Bob,brown Bob,1 Piece,None,Sleepy,Tattoo,None,Sun orange,Green,Green,Green
3974,0.9409444192,KMCXRP#3974,,,FFFFFF,None,Yellow,green Sukajan,light blue Zaku,light blue Zaku,2,None,blue jimu,red Serious,66,red Long permanent,red Long permanent,red Long permanent,2 Palm,None,Tongue,None,None,None,Red,Red,Red
3975,0.8272613354,KMCXRP#3975,,,FFFFFF,None,Light Blue,green OL,None,None,1,None,None,orange Keen,53,orange Short,orange Short,orange Short,1 Grip,None,Tired,None,None,None,Navy,Navy,Navy
3976,0.2571539709,KMCXRP#3976,,,FFFFFF,None,Pink,blue greenUniform 8,None,None,1,None,None,marron Serious,40,marron Bob,marron Bob,marron Bob,1 Index finger,None,Neutral,None,None,None,Pink,Pink,Pink
3977,0.1089620791,KMCXRP#3977,,,FFFFFF,orange devil's feather,Light Blue,green Uniform 1,None,None,5,None,purple Cyber,red Rounded,66,red Bob,red Bob,red Bob,5 Ring,None,Candy,None,None,None,Light Blue,Light Blue,Light Blue
3978,0.04207240291,KMCXRP#3978,,,FFFFFF,None,Light Blue,yellow Uniform 7,red Headphone2,red Headphone2,2,navy Jimu,None,brown Tibrown,14,brown Bob,brown Bob,brown Bob,2 Ring,None,Happy,None,None,None,Navy,Navy,Navy
3979,0.7800601598,KMCXRP#3979,,,FFFFFF,green Octopus,Blue,red Sukajan,None,None,3,None,light blue Steampunk,gray Shaped,27,gray Twin tail,gray Twin tail,gray Twin tail,3 Ring,purple Gas mask2,Tongue,None,None,None,Light Blue,Light Blue,Light Blue
3980,0.1374971968,KMCXRP#3980,,,FFFFFF,blue Fish,Yellow2,pink Hooded sweatshirt,None,None,1,None,None,black Boy,1,black Bob,black Bob,black Bob,1 Grip,None,Sleepy,None,light blue Nou mask,None,Green,Green,Green
3981,0.782823127,KMCXRP#3981,,,FFFFFF,None,Purple,orange Uniform 7,purple Headphone2,purple Headphone2,4,None,None,gray Tigray,27,gray Long,gray Long,gray Long,4 Palm,None,Sleepy,None,None,None,Blue Green,Blue Green,Blue Green
3982,0.1578190317,KMCXRP#3982,,,FFFFFF,None,Orange,light blue Overall,None,None,3,None,None,marron Boy,40,marron Dango,marron Dango,marron Dango,3 Index finger,light blue Gas mask3,Sleepy,None,None,None,Yellow,Yellow,Yellow
3983,0.06790142356,KMCXRP#3983,,,FFFFFF,None,Green,red Uniform 8,red Gandamu,red Gandamu,3,red Jimu,None,gray Wink,27,gray Long,gray Long,gray Long,3 Ring,None,Smile,None,None,None,Red,Red,Red
3984,0.9559677788,KMCXRP#3984,,,FFFFFF,None,Blue,red Uniform 8,None,None,1,None,None,yellow Keen,79,yellow Long permanent,yellow Long permanent,yellow Long permanent,1 Palm,pink Steampunk,Tired,None,None,None,Red,Red,Red
3985,0.002143456189,KMCXRP#3985,,,FFFFFF,None,Light Blue,yellow Uniform 1,None,None,2,None,navy Zaku,brown Boy,14,brown Long permanent,brown Long permanent,brown Long permanent,2 Grip,blue green Gandamu,Neutral,None,None,None,Yellow,Yellow,Yellow
3986,0.971482306,KMCXRP#3986,,,FFFFFF,None,Purple,navy Uniform 4,blue green Gandamu,blue green Gandamu,2,None,None,red Round,66,red Short,red Short,red Short,2 Ring,None,Tired,None,None,None,Orange,Orange,Orange
3987,0.7305191149,KMCXRP#3987,,,FFFFFF,green Controller,Blue,orange OL,None,None,5,None,blue Gandamu,black Cat,1,black Shaggy,black Shaggy,black Shaggy,5 Index finger,blue green Gas mask1,Surprised,None,yellow Beam,Glitter,Navy,Navy,Navy
3988,0.1224132722,KMCXRP#3988,,,FFFFFF,None,Yellow2,green Hooded sweatshirt,blue Headphone2,blue Headphone2,2,None,None,red Cat,66,red Long,red Long,red Long,2 Index finger,Green Gas mask3,UWU,None,None,Sun red,Yellow,Yellow,Yellow
3989,0.4468245445,KMCXRP#3989,,,FFFFFF,None,Orange,orange China,None,None,5,orange Zaku,red AR Glasses,brown Keen,14,brown Short,brown Short,brown Short,5 Index finger,None,Tongue,Tear,None,None,Red,Red,Red
3990,0.9422006441,KMCXRP#3990,,,FFFFFF,None,Yellow2,pink Sukajan,pink Zaku,pink Zaku,2,light blue Steampunk,blue Zaku,black Wink,1,black Bob,black Bob,black Bob,2 Grip,None,Neutral,None,None,None,Pink,Pink,Pink
3991,0.6155206001,KMCXRP#3991,,,FFFFFF,None,Blue,light blue Uniform 7,None,None,4,blue green Jimu,None,brown Rounded,14,brown Shaggy,brown Shaggy,brown Shaggy,4 Palm,blue Gandamu,Neutral,None,None,None,Purple,Purple,Purple
3992,0.3320437455,KMCXRP#3992,,,FFFFFF,None,Pink,purple OL,yellow Gandamu,yellow Gandamu,2,purple Gandamu,None,marron Timarron,40,marron Long,marron Long,marron Long,2 Palm,blue green Normal,Serious,None,None,None,Light Blue,Light Blue,Light Blue
3993,0.07509301633,KMCXRP#3993,,,FFFFFF,light blue Lightsaber,Yellow,pink OL,pink Headphone2,pink Headphone2,1,navy Jimu,None,yellow Eyelashes,79,yellow Short,yellow Short,yellow Short,1 Palm,None,Tired,None,None,Sun orange,Blue Green,Blue Green,Blue Green
3994,0.9120787456,KMCXRP#3994,,,FFFFFF,None,Orange,red Overall,None,None,2,purple Jimu,purple Karasu,red Round,66,red Bob perm,red Bob perm,red Bob perm,2 Ring,light blue Gas mask2,Tongue,None,None,None,Navy,Navy,Navy
3995,0.05674962928,KMCXRP#3995,,,FFFFFF,None,Red,pink Uniform 7,orange Headphone2,orange Headphone2,4,None,None,red Cat,66,red Princess,red Princess,red Princess,4 Grip,None,Smile,None,None,None,Yellow,Yellow,Yellow
3996,0.5899968764,KMCXRP#3996,,,FFFFFF,None,Orange,orange Uniform 9,light blue Headphone2,light blue Headphone2,4,pink Steampunk,None,red Boy,66,red Princess,red Princess,red Princess,4 Palm,pink Karasu,Tired,None,None,None,Green,Green,Green
3997,0.2767556649,KMCXRP#3997,,,FFFFFF,orange Octopus,Light Blue,navy Sukajan,red Headphone1,red Headphone1,3,purple Jimu,None,gray Rounded,27,gray Long permanent,gray Long permanent,gray Long permanent,3 Ring,None,Tired,None,None,None,Pink,Pink,Pink
3998,0.7183043784,KMCXRP#3998,,,FFFFFF,None,Pink,orange Uniform 4,None,None,4,None,None,black Tiblack,1,black Short,black Short,black Short,4 Index finger,None,Candy,None,None,None,Red,Red,Red
3999,0.8525385915,KMCXRP#3999,,,FFFFFF,None,Green,blue T-shirt,None,None,4,None,None,gray Keen,27,gray Bob,gray Bob,gray Bob,4 Piece,blue Gas mask1,UWU,None,None,None,Light Blue,Light Blue,Light Blue
4000,0.4415923322,KMCXRP#4000,,,FFFFFF,None,Blue Green,blue greenTank top,yellow Gandamu,yellow Gandamu,5,None,None,black Tiblack,1,black Bob perm,black Bob perm,black Bob perm,5 Grip,None,Neutral,None,None,Sun red,Green,Green,Green
4001,0.188786004,KMCXRP#4001,,,FFFFFF,blue Gun,Blue,blue Sukajan,None,None,5,None,None,orange Shaped,53,orange Twin tail,orange Twin tail,orange Twin tail,5 Piece,None,Surprised,None,None,None,Pink,Pink,Pink
4002,0.4189284974,KMCXRP#4002,,,FFFFFF,None,Yellow,blue Uniform 2,blue green Headphone1,blue green Headphone1,2,blue Gandamu,None,gray Wink,27,gray Dango,gray Dango,gray Dango,2 Ring,None,Happy,Tattoo,None,None,Purple,Purple,Purple
4003,0.657650666,KMCXRP#4003,,,FFFFFF,None,Green,orange China,navy Karasu,navy Karasu,4,None,red Zaku,yellow Cat,79,yellow Short,yellow Short,yellow Short,4 Piece,red Zaku,Happy,None,None,None,Blue Green,Blue Green,Blue Green
4004,0.6854057932,KMCXRP#4004,,,FFFFFF,None,Red,light blue Tank top,red Karasu,red Karasu,1,light blue Jimu,light blue Gandamu,brown Serious,14,brown Braid,brown Braid,brown Braid,1 Ring,None,UWU,None,None,None,Green,Green,Green
4005,0.7250308046,KMCXRP#4005,,,FFFFFF,None,Blue Green,blue Jersey,None,None,4,None,None,marron Timarron,40,marron Dango,marron Dango,marron Dango,4 Palm,None,Neutral,None,None,None,Green,Green,Green
4006,0.648208943,KMCXRP#4006,,,FFFFFF,None,Red,blue greenKimono,None,None,5,None,None,gray Quiet,27,gray Bob,gray Bob,gray Bob,5 Palm,blue Karasu,Happy,None,navy Hannya mask,None,Navy,Navy,Navy
4007,0.6615006082,KMCXRP#4007,,,FFFFFF,None,Green,pink Uniform 8,purple Zaku,purple Zaku,5,light blue Steampunk,blue jimu,black Round,1,black Shaggy,black Shaggy,black Shaggy,5 Piece,purple Steampunk,Serious,None,None,Sun green,Light Blue,Light Blue,Light Blue
4008,0.01914420458,KMCXRP#4008,,,FFFFFF,blue devil's feather,Yellow2,blue greenUniform 5,None,None,4,navy Steampunk,None,red Soft,66,red Long,red Long,red Long,4 Piece,None,Smile,None,None,None,Blue,Blue,Blue
4009,0.5212389016,KMCXRP#4009,,,FFFFFF,None,Green,navy Sukajan,None,None,4,blue Gandamu,None,gray Eyelashes,27,gray Dango,gray Dango,gray Dango,4 Grip,None,Candy,None,None,None,Blue,Blue,Blue
4010,0.3058935789,KMCXRP#4010,,,FFFFFF,None,Yellow,pink Jersey,yellow jimu,yellow jimu,2,None,None,black Drooping,1,black Twin tail,black Twin tail,black Twin tail,2 Index finger,None,Tired,None,None,None,Red,Red,Red
4011,0.215282403,KMCXRP#4011,,,FFFFFF,None,Blue,red OL,red Headphone1,red Headphone1,5,yellow Steampunk,light blue jimu,brown Keen,14,brown Shaggy,brown Shaggy,brown Shaggy,5 Palm,purple Gandamu,UWU,None,None,Sun blue green,Red,Red,Red
4012,0.5224054779,KMCXRP#4012,,,FFFFFF,None,Orange,blue greenChina,None,None,1,None,None,red Soft,66,red Twin tail,red Twin tail,red Twin tail,1 Palm,yellow Gas mask3,UWU,Tattoo,None,None,Blue,Blue,Blue
4013,0.1772787679,KMCXRP#4013,,,FFFFFF,None,Pink,orange Shirt,navy Gandamu,navy Gandamu,1,navy Jimu,None,black Cat,1,black Short,black Short,black Short,1 Palm,None,Tired,None,None,None,Navy,Navy,Navy
4014,0.2545457988,KMCXRP#4014,,,FFFFFF,None,Red,light blue Uniform 7,blue Gandamu,blue Gandamu,4,None,None,red Soft,66,red Shaggy,red Shaggy,red Shaggy,4 Piece,None,Serious,Tear,None,None,Navy,Navy,Navy
4015,0.8919210454,KMCXRP#4015,,,FFFFFF,None,Orange,blue greenT-shirt,None,None,1,None,blue green Cyber,gray Round,27,gray Shaggy,gray Shaggy,gray Shaggy,1 Palm,blue green Gas mask3,Neutral,None,yellow Nou mask,None,Red,Red,Red
4016,0.6157576305,KMCXRP#4016,,,FFFFFF,None,Yellow,pink Uniform 5,None,None,1,None,None,black Serious,1,black Long,black Long,black Long,1 Piece,blue Gas mask2,Tongue,None,None,None,Red,Red,Red
4017,0.8903253749,KMCXRP#4017,,,FFFFFF,None,Light Blue,blue Kimono,None,None,1,yellow Steampunk,None,gray Shaped,27,gray Princess,gray Princess,gray Princess,1 Ring,None,Happy,None,blue Kitsune masuk,None,Yellow,Yellow,Yellow
4018,0.9499916935,KMCXRP#4018,,,FFFFFF,None,Red,green Tank top,None,None,2,navy Zaku,None,red Eyelashes,66,red Dango,red Dango,red Dango,2 Index finger,None,Tired,None,None,None,Pink,Pink,Pink
4019,0.3153049031,KMCXRP#4019,,,FFFFFF,None,Red,blue greenUniform 8,green Steampunk,green Steampunk,2,blue Gandamu,None,gray Tigray,27,gray Dango,gray Dango,gray Dango,2 Palm,yellow jimu,Tired,Tattoo,None,None,Blue,Blue,Blue
4020,0.1521734398,KMCXRP#4020,,,FFFFFF,None,Yellow,pink T-shirt,pink Karasu,pink Karasu,4,None,None,yellow Boy,79,yellow Bob,yellow Bob,yellow Bob,4 Piece,None,Sleepy,None,None,None,Green,Green,Green
4021,0.8159608592,KMCXRP#4021,,,FFFFFF,green mechanical feather,Pink,navy Uniform 10,None,None,1,orange Steampunk,None,red Quiet,66,red Dango,red Dango,red Dango,1 Grip,None,Serious,Tear,None,None,Orange,Orange,Orange
4022,0.9621948407,KMCXRP#4022,,,FFFFFF,None,Green,blue greenKimono,None,None,5,yellow Gandamu,None,marron Wink,40,marron Braid,marron Braid,marron Braid,5 Grip,None,Surprised,Tattoo,None,None,Red,Red,Red
4023,0.9790435584,KMCXRP#4023,,,FFFFFF,yellow Flower,Yellow,orange Uniform 10,None,None,2,light blue Gandamu,None,brown Round,14,brown Bob,brown Bob,brown Bob,2 Piece,pink Gas mask3,Serious,None,None,Sun purple,Red,Red,Red
4024,0.5947088787,KMCXRP#4024,,,FFFFFF,None,Yellow,red Uniform 4,navy Headphone2,navy Headphone2,1,None,None,orange Boy,53,orange Bob perm,orange Bob perm,orange Bob perm,1 Ring,navy Gas mask3,UWU,None,blue Nou mask,None,Pink,Pink,Pink
4025,0.2685477725,KMCXRP#4025,,,FFFFFF,None,Red,orange Kimono,orange Headphone2,orange Headphone2,4,light blue Zaku,None,yellow Tiyellow,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,4 Grip,None,Neutral,None,None,None,Navy,Navy,Navy
4026,0.1573410778,KMCXRP#4026,,,FFFFFF,None,Pink,orange Uniform 7,navy Headphone1,navy Headphone1,4,None,pink Zaku,marron Cat,40,marron Dango,marron Dango,marron Dango,4 Ring,None,Tired,None,None,None,Navy,Navy,Navy
4027,0.1900363038,KMCXRP#4027,,,FFFFFF,None,Pink,navy Uniform 2,pink Headphone2,pink Headphone2,1,None,None,yellow Cat,79,yellow Short,yellow Short,yellow Short,1 Grip,None,Happy,None,None,None,Orange,Orange,Orange
4028,0.8134145889,KMCXRP#4028,,,FFFFFF,blue green Lightsaber,Pink,green China,green jimu,green jimu,1,blue green Jimu,None,brown Quiet,14,brown Short,brown Short,brown Short,1 Piece,None,Surprised,None,navy Hannya mask,Sun lite blue,Light Blue,Light Blue,Light Blue
4029,0.1778974213,KMCXRP#4029,,,FFFFFF,None,Yellow2,navy Jersey,purple Karasu,purple Karasu,2,None,None,orange Quiet,53,orange Bob perm,orange Bob perm,orange Bob perm,2 Ring,None,Sleepy,None,None,None,Green,Green,Green
4030,0.9066425008,KMCXRP#4030,,,FFFFFF,None,Light Blue,green Sukajan,yellow Gandamu,yellow Gandamu,2,None,pink Gandamu,gray Drooping,27,gray Twin tail,gray Twin tail,gray Twin tail,2 Index finger,Green Gas mask2,Candy,None,None,None,Green,Green,Green
4031,0.218423913,KMCXRP#4031,,,FFFFFF,None,Blue Green,orange Uniform 8,None,None,3,None,None,yellow Soft,79,yellow Dango,yellow Dango,yellow Dango,3 Grip,navy Gas mask3,UWU,None,None,None,Pink,Pink,Pink
4032,0.8948216316,KMCXRP#4032,,,FFFFFF,None,Orange,green Uniform 7,None,None,5,None,None,red Drooping,66,red Bob perm,red Bob perm,red Bob perm,5 Grip,None,Sleepy,Tattoo,None,None,Blue,Blue,Blue
4033,0.05617033917,KMCXRP#4033,,,FFFFFF,None,Light Blue,navy Uniform 1,orange Gandamu,orange Gandamu,3,blue green Zaku,Green Cyber,red Wink,66,red Dango,red Dango,red Dango,3 Palm,None,Serious,None,None,None,Red,Red,Red
4034,0.06334603869,KMCXRP#4034,,,FFFFFF,orange devil's feather,Blue Green,green Jersey,red Headphone2,red Headphone2,3,None,None,yellow Soft,79,yellow Shaggy,yellow Shaggy,yellow Shaggy,3 Index finger,light blue Zaku,Serious,None,None,None,Pink,Pink,Pink
4035,0.7130369496,KMCXRP#4035,,,FFFFFF,yellow Octopus,Green,pink OL,blue Zaku,blue Zaku,4,light blue Gandamu,None,black Serious,1,black Twin tail,black Twin tail,black Twin tail,4 Piece,None,UWU,None,None,None,Yellow,Yellow,Yellow
4036,0.4989439743,KMCXRP#4036,,,FFFFFF,None,Light Blue,green Jersey,red Headphone1,red Headphone1,3,None,light blue jimu,red Tired,66,red Long permanent,red Long permanent,red Long permanent,3 Ring,None,Surprised,None,None,None,Blue,Blue,Blue
4037,0.09710936668,KMCXRP#4037,,,FFFFFF,None,Yellow2,orange Hooded sweatshirt,None,None,1,None,blue Gandamu,gray Rounded,27,gray Long permanent,gray Long permanent,gray Long permanent,1 Grip,None,Tired,None,None,None,Light Blue,Light Blue,Light Blue
4038,0.6066589119,KMCXRP#4038,,,FFFFFF,None,Pink,light blue Jersey,yellow Headphone2,yellow Headphone2,5,None,None,gray Wink,27,gray Braid,gray Braid,gray Braid,5 Grip,None,Tongue,None,None,None,Blue Green,Blue Green,Blue Green
4039,0.4502418313,KMCXRP#4039,,,FFFFFF,light blue Flower,Green,blue Shirt,None,None,5,None,pink Gandamu,marron Serious,40,marron Long permanent,marron Long permanent,marron Long permanent,5 Ring,blue Steampunk,Neutral,Tattoo,None,None,Red,Red,Red
4040,0.7215920291,KMCXRP#4040,,,FFFFFF,None,Green,purple Uniform 3,None,None,5,None,None,marron Drooping,40,marron Princess,marron Princess,marron Princess,5 Palm,None,Neutral,None,None,None,Pink,Pink,Pink
4041,0.9291206279,KMCXRP#4041,,,FFFFFF,None,Red,yellow Uniform 10,orange Headphone2,orange Headphone2,5,None,None,gray Tigray,27,gray Long,gray Long,gray Long,5 Piece,None,Happy,None,None,None,Green,Green,Green
4042,0.7897796213,KMCXRP#4042,,,FFFFFF,blue Lightsaber,Green,purple Uniform 8,None,None,4,blue green Gandamu,None,red Serious,66,red Princess,red Princess,red Princess,4 Grip,None,UWU,None,blue green Kitsune masuk,None,Light Blue,Light Blue,Light Blue
4043,0.5241254901,KMCXRP#4043,,,FFFFFF,None,Purple,navy Uniform 4,purple Headphone1,purple Headphone1,3,None,None,brown Eyelashes,14,brown Long permanent,brown Long permanent,brown Long permanent,3 Ring,None,Serious,None,None,None,Light Blue,Light Blue,Light Blue
4044,0.1238929699,KMCXRP#4044,,,FFFFFF,None,Blue Green,light blue Sukajan,blue Headphone2,blue Headphone2,3,None,Green Gandamu,yellow Shaped,79,yellow Bob,yellow Bob,yellow Bob,3 Palm,red Karasu,Sleepy,None,None,None,Blue Green,Blue Green,Blue Green
4045,0.9743809275,KMCXRP#4045,,,FFFFFF,None,Pink,light blue Uniform 9,blue green jimu,blue green jimu,4,None,None,yellow Drooping,79,yellow Twin tail,yellow Twin tail,yellow Twin tail,4 Grip,None,Tongue,None,green Nou mask,None,Red,Red,Red
4046,0.3489499112,KMCXRP#4046,,,FFFFFF,None,Orange,blue greenChina,light blue jimu,light blue jimu,1,None,None,black Round,1,black Long,black Long,black Long,1 Piece,None,Sleepy,None,None,None,Yellow,Yellow,Yellow
4047,0.1572481954,KMCXRP#4047,,,FFFFFF,None,Yellow2,yellow Uniform 4,None,None,5,None,None,orange Cat,53,orange Braid,orange Braid,orange Braid,5 Index finger,purple jimu,UWU,None,None,None,Blue,Blue,Blue
4048,0.5762651242,KMCXRP#4048,,,FFFFFF,green Planet,Blue Green,yellow Uniform 8,None,None,4,orange Jimu,navy Scouter,yellow Round,79,yellow Dango,yellow Dango,yellow Dango,4 Palm,None,Surprised,None,None,None,Yellow,Yellow,Yellow
4049,0.3280650694,KMCXRP#4049,,,FFFFFF,red Angel Wings,Pink,navy Uniform 2,green Steampunk,green Steampunk,5,purple Steampunk,None,marron Boy,40,marron Shaggy,marron Shaggy,marron Shaggy,5 Grip,pink Gas mask1,Sleepy,None,None,None,Light Blue,Light Blue,Light Blue
4050,0.8314192703,KMCXRP#4050,,,FFFFFF,None,Yellow2,light blue Uniform 10,pink Headphone2,pink Headphone2,2,None,None,gray Shaped,27,gray Dango,gray Dango,gray Dango,2 Ring,None,Candy,None,None,None,Purple,Purple,Purple
4051,0.4137335971,KMCXRP#4051,,,FFFFFF,blue green mechanical feather,Pink,orange Uniform 7,None,None,3,yellow Jimu,None,orange Tiorange,53,orange Bob,orange Bob,orange Bob,3 Palm,None,Surprised,None,orange Hannya mask,None,Orange,Orange,Orange
4052,0.830695268,KMCXRP#4052,,,FFFFFF,None,Pink,orange T-shirt,None,None,2,None,None,red Serious,66,red Long,red Long,red Long,2 Palm,None,Neutral,None,None,None,Light Blue,Light Blue,Light Blue
4053,0.564949756,KMCXRP#4053,,,FFFFFF,red Controller,Orange,light blue Jersey,blue green Headphone2,blue green Headphone2,1,None,None,brown Eyelashes,14,brown Twin tail,brown Twin tail,brown Twin tail,1 Grip,yellow Gas mask2,Serious,None,None,None,Blue Green,Blue Green,Blue Green
4054,0.3824406348,KMCXRP#4054,,,FFFFFF,None,Green,orange Uniform 9,navy Headphone1,navy Headphone1,4,None,Green Gandamu,brown Tibrown,14,brown Long,brown Long,brown Long,4 Piece,None,Serious,None,None,None,Blue Green,Blue Green,Blue Green
4055,0.2302535846,KMCXRP#4055,,,FFFFFF,blue Angel Wings,Blue Green,blue greenUniform 2,None,None,2,green Steampunk,yellow jimu,black Serious,1,black Shaggy,black Shaggy,black Shaggy,2 Ring,pink Gas mask2,Neutral,None,None,None,Blue Green,Blue Green,Blue Green
4056,0.2830194344,KMCXRP#4056,,,FFFFFF,None,Orange,blue China,None,None,1,navy Jimu,None,black Eyelashes,1,black Shaggy,black Shaggy,black Shaggy,1 Grip,blue green jimu,Sleepy,None,None,None,Blue,Blue,Blue
4057,0.9050653411,KMCXRP#4057,,,FFFFFF,None,Orange,orange Uniform 5,blue green Karasu,blue green Karasu,3,None,None,brown Tibrown,14,brown Twin tail,brown Twin tail,brown Twin tail,3 Piece,None,Serious,None,None,None,Blue Green,Blue Green,Blue Green
4058,0.3948921555,KMCXRP#4058,,,FFFFFF,None,Green,red Hooded sweatshirt,None,None,3,None,None,orange Keen,53,orange Short,orange Short,orange Short,3 Grip,None,Tired,None,None,Sun yellow,Blue,Blue,Blue
4059,0.3455050788,KMCXRP#4059,,,FFFFFF,None,Pink,yellow Uniform 9,None,None,2,navy Gandamu,None,orange Boy,53,orange Bob,orange Bob,orange Bob,2 Grip,Green Gandamu,Smile,None,None,None,Navy,Navy,Navy
4060,0.2160089394,KMCXRP#4060,,,FFFFFF,None,Yellow,blue greenJersey,None,None,2,yellow Gandamu,None,gray Wink,27,gray Short,gray Short,gray Short,2 Palm,light blue Gas mask1,Tongue,None,None,None,Red,Red,Red
4061,0.7257308496,KMCXRP#4061,,,FFFFFF,None,Blue Green,yellow OL,green Zaku,green Zaku,3,None,pink Cyber,orange Round,53,orange Bob,orange Bob,orange Bob,3 Ring,None,Candy,None,None,None,Red,Red,Red
4062,0.2698465354,KMCXRP#4062,,,FFFFFF,None,Pink,navy Uniform 5,pink Steampunk,pink Steampunk,3,blue Zaku,None,red Round,66,red Bob,red Bob,red Bob,3 Palm,None,Tired,Tattoo,None,None,Green,Green,Green
4063,0.9050646792,KMCXRP#4063,,,FFFFFF,None,Yellow2,navy T-shirt,None,None,1,None,None,gray Serious,27,gray Short,gray Short,gray Short,1 Index finger,None,Serious,None,None,None,Navy,Navy,Navy
4064,0.9244155722,KMCXRP#4064,,,FFFFFF,None,Blue,purple Uniform 9,light blue Gandamu,light blue Gandamu,3,None,None,marron Timarron,40,marron Bob,marron Bob,marron Bob,3 Palm,Green Gas mask3,Sleepy,None,None,None,Green,Green,Green
4065,0.4942212026,KMCXRP#4065,,,FFFFFF,None,Orange,green OL,purple Gandamu,purple Gandamu,4,None,None,black Keen,1,black Braid,black Braid,black Braid,4 Palm,None,Sleepy,None,None,None,Navy,Navy,Navy
4066,0.1623861227,KMCXRP#4066,,,FFFFFF,purple mechanical feather,Red,yellow Uniform 6,yellow Zaku,yellow Zaku,5,None,None,gray Serious,27,gray Bob perm,gray Bob perm,gray Bob perm,5 Grip,None,Happy,None,None,None,Yellow,Yellow,Yellow
4067,0.7460460951,KMCXRP#4067,,,FFFFFF,purple Fish,Green,yellow T-shirt,orange Headphone1,orange Headphone1,4,None,orange Gandamu,gray Cat,27,gray Bob perm,gray Bob perm,gray Bob perm,4 Palm,red Zaku,UWU,None,None,None,Green,Green,Green
4068,0.5147307024,KMCXRP#4068,,,FFFFFF,None,Yellow,blue greenUniform 1,blue Headphone2,blue Headphone2,1,yellow Zaku,pink Scouter,gray Quiet,27,gray Dango,gray Dango,gray Dango,1 Ring,None,Tongue,None,None,None,Purple,Purple,Purple
4069,0.8134802865,KMCXRP#4069,,,FFFFFF,None,Blue Green,navy Uniform 1,None,None,5,None,blue green Scouter,yellow Cat,79,yellow Dango,yellow Dango,yellow Dango,5 Index finger,None,UWU,None,None,None,Blue Green,Blue Green,Blue Green
4070,0.9941883267,KMCXRP#4070,,,FFFFFF,orange Lightsaber,Yellow2,pink Uniform 8,None,None,3,None,purple Zaku,orange Round,53,orange Long,orange Long,orange Long,3 Piece,red Normal,Smile,Tattoo,None,None,Blue,Blue,Blue
4071,0.6247747086,KMCXRP#4071,,,FFFFFF,None,Blue,navy Uniform 5,light blue Karasu,light blue Karasu,1,pink Steampunk,None,red Shaped,66,red Shaggy,red Shaggy,red Shaggy,1 Piece,yellow jimu,Smile,None,None,None,Green,Green,Green
4072,0.8452653011,KMCXRP#4072,,,FFFFFF,purple Planet,Purple,orange Kimono,None,None,4,None,None,marron Eyelashes,40,marron Long,marron Long,marron Long,4 Piece,light blue Zaku,Tongue,None,None,None,Blue Green,Blue Green,Blue Green
4073,0.4227068506,KMCXRP#4073,,,FFFFFF,None,Light Blue,purple Jersey,green Zaku,green Zaku,2,None,None,brown Soft,14,brown Braid,brown Braid,brown Braid,2 Index finger,blue jimu,Candy,None,None,None,Light Blue,Light Blue,Light Blue
